accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
0.8741235733032227,0.9451358914375305,0.2996860444545746,0.9481813311576843,0.8712912201881409,0.8549141883850098,0.9338676333427429,0.32315391302108765,0.9328795075416565,0.8585373163223267
0.9172019958496094,0.9738773107528687,0.2052261382341385,0.9682673811912537,0.9139713048934937,0.8540821671485901,0.9268346428871155,0.34680095314979553,0.9307461977005005,0.8595570921897888
0.9453580975532532,0.9883637428283691,0.13475129008293152,0.9816548228263855,0.9410448670387268,0.8612584471702576,0.9203668236732483,0.38544392585754395,0.9113358855247498,0.8924825191497803
