accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
0.5454095005989075,0.5650448203086853,0.6889467835426331,0.7474513649940491,0.5485678911209106,0.6469058990478516,0.7051597833633423,0.6258481740951538,0.8183152675628662,0.6496211886405945
0.6383209228515625,0.6420910954475403,0.6616352200508118,0.7792264223098755,0.6884095072746277,0.6463858485221863,0.6781558990478516,0.6213552951812744,0.7869449853897095,0.6920163035392761
0.6322821974754333,0.7117503881454468,0.6196380853652954,0.8322528600692749,0.607317328453064,0.5196048021316528,0.6385638117790222,0.6787979006767273,0.8265929818153381,0.4138985872268677
